"Date","CountryName","CountryCode","StringencyIndex","StringencyIndex_First","StringencyIndexForDisplay","meanActivityFirst","Date.1","CountryName.1","CountryCode.1","StringencyIndex.1","StringencyIndex_First.1","StringencyIndexForDisplay.1","meanActivityFirst.1","Date.2","CountryName.2","CountryCode.2","StringencyIndex_First.2","StringencyIndex.2","meanActivityRaw","Date.3","CountryName.3","CountryCode.3","StringencyIndex_First.3","StringencyIndex.3","meanActivityRaw.1"
"2020-03-17","United Kingdom","GBR",33.33,0,33.33,-3.98166666666667,"2020-03-17","United Kingdom","GBR",33.33,0,33.33,-5.3632,"2020-03-17","United Kingdom","GBR",0,33.33,-4.01966666666667,"2020-03-17","United Kingdom","GBR",0,33.33,-4.01966666666667
"2020-03-18","United Kingdom","GBR",33.33,0,33.33,0.161333333333334,"2020-03-18","United Kingdom","GBR",33.33,0,33.33,-0.0153999999999996,"2020-03-18","United Kingdom","GBR",0,33.33,-8.00133333333333,"2020-03-18","United Kingdom","GBR",0,33.33,-8.00133333333333
"2020-03-19","United Kingdom","GBR",33.33,0,33.33,-3.4765,"2020-03-19","United Kingdom","GBR",33.33,0,33.33,-4.4286,"2020-03-19","United Kingdom","GBR",0,33.33,-7.84,"2020-03-19","United Kingdom","GBR",0,33.33,-7.84
"2020-03-20","United Kingdom","GBR",33.33,4.77,33.33,-6.58116666666667,"2020-03-20","United Kingdom","GBR",33.33,4.77,33.33,-7.5102,"2020-03-20","United Kingdom","GBR",4.77,33.33,-11.3165,"2020-03-20","United Kingdom","GBR",4.77,33.33,-11.3165
"2020-03-21","United Kingdom","GBR",38.1,9.52,38.1,-1.74883333333333,"2020-03-21","United Kingdom","GBR",38.1,9.52,38.1,-1.649,"2020-03-21","United Kingdom","GBR",9.52,38.1,-17.8976666666667,"2020-03-21","United Kingdom","GBR",9.52,38.1,-17.8976666666667
"2020-03-22","United Kingdom","GBR",47.62,19.05,47.62,-2.452,"2020-03-22","United Kingdom","GBR",47.62,19.05,47.62,-4.6728,"2020-03-22","United Kingdom","GBR",19.05,47.62,-19.6465,"2020-03-22","United Kingdom","GBR",19.05,47.62,-19.6465
"2020-03-23","United Kingdom","GBR",66.67,-2.38,66.67,-12.518,"2020-03-23","United Kingdom","GBR",66.67,-2.38,66.67,-16.3102,"2020-03-23","United Kingdom","GBR",-2.38,66.67,-22.0985,"2020-03-23","United Kingdom","GBR",-2.38,66.67,-22.0985
"2020-03-24","United Kingdom","GBR",64.29,0,64.29,-1.52183333333334,"2020-03-24","United Kingdom","GBR",64.29,0,64.29,-2.3342,"2020-03-24","United Kingdom","GBR",0,64.29,-34.6165,"2020-03-24","United Kingdom","GBR",0,64.29,-34.6165
"2020-03-25","United Kingdom","GBR",64.29,0,64.29,-0.892999999999998,"2020-03-25","United Kingdom","GBR",64.29,0,64.29,-1.2454,"2020-03-25","United Kingdom","GBR",0,64.29,-36.1383333333333,"2020-03-25","United Kingdom","GBR",0,64.29,-36.1383333333333
"2020-03-26","United Kingdom","GBR",64.29,0,64.29,-2.93266666666667,"2020-03-26","United Kingdom","GBR",64.29,0,64.29,-3.755,"2020-03-26","United Kingdom","GBR",0,64.29,-37.0313333333333,"2020-03-26","United Kingdom","GBR",0,64.29,-37.0313333333333
"2020-03-27","United Kingdom","GBR",64.29,0,64.29,-8.00816666666667,"2020-03-27","United Kingdom","GBR",64.29,0,64.29,-7.901,"2020-03-27","United Kingdom","GBR",0,64.29,-39.964,"2020-03-27","United Kingdom","GBR",0,64.29,-39.964
"2020-03-28","United Kingdom","GBR",64.29,7.14,64.29,-1.60216666666667,"2020-03-28","United Kingdom","GBR",64.29,7.14,64.29,-1.0732,"2020-03-28","United Kingdom","GBR",7.14,64.29,-47.9721666666667,"2020-03-28","United Kingdom","GBR",7.14,64.29,-47.9721666666667
"2020-03-29","United Kingdom","GBR",71.43,0,71.43,7.2865,"2020-03-29","United Kingdom","GBR",71.43,0,71.43,6.5042,"2020-03-29","United Kingdom","GBR",0,71.43,-49.5743333333333,"2020-03-29","United Kingdom","GBR",0,71.43,-49.5743333333333
"2020-03-30","United Kingdom","GBR",71.43,0,71.43,2.484,"2020-03-30","United Kingdom","GBR",71.43,0,71.43,2.8596,"2020-03-30","United Kingdom","GBR",0,71.43,-42.2878333333333,"2020-03-30","United Kingdom","GBR",0,71.43,-42.2878333333333
"2020-03-31","United Kingdom","GBR",71.43,0,71.43,-1.90033333333333,"2020-03-31","United Kingdom","GBR",71.43,0,71.43,-2.4702,"2020-03-31","United Kingdom","GBR",0,71.43,-39.8038333333333,"2020-03-31","United Kingdom","GBR",0,71.43,-39.8038333333333
"2020-04-01","United Kingdom","GBR",71.43,0,71.43,0.710500000000001,"2020-04-01","United Kingdom","GBR",71.43,0,71.43,0.790000000000001,"2020-04-01","United Kingdom","GBR",0,71.43,-41.7041666666667,"2020-04-01","United Kingdom","GBR",0,71.43,-41.7041666666667
"2020-04-02","United Kingdom","GBR",71.43,0,71.43,0.6075,"2020-04-02","United Kingdom","GBR",71.43,0,71.43,0.6454,"2020-04-02","United Kingdom","GBR",0,71.43,-40.9936666666667,"2020-04-02","United Kingdom","GBR",0,71.43,-40.9936666666667
"2020-04-03","United Kingdom","GBR",71.43,0,71.43,-3.68716666666667,"2020-04-03","United Kingdom","GBR",71.43,0,71.43,-2.4886,"2020-04-03","United Kingdom","GBR",0,71.43,-40.3861666666667,"2020-04-03","United Kingdom","GBR",0,71.43,-40.3861666666667
"2020-04-04","United Kingdom","GBR",71.43,0,71.43,0.619500000000002,"2020-04-04","United Kingdom","GBR",71.43,0,71.43,1.6248,"2020-04-04","United Kingdom","GBR",0,71.43,-44.0733333333333,"2020-04-04","United Kingdom","GBR",0,71.43,-44.0733333333333
"2020-02-23","Indonesia","IDN",28.57,0,28.57,0.178333333333333,"2020-02-23","Indonesia","IDN",28.57,0,28.57,0.2584,"2020-02-23","Indonesia","IDN",0,28.57,-1.2275,"2020-02-23","Indonesia","IDN",0,28.57,-1.2275
"2020-02-24","Indonesia","IDN",28.57,0,28.57,-2.07483333333333,"2020-02-24","Indonesia","IDN",28.57,0,28.57,-2.8422,"2020-02-24","Indonesia","IDN",0,28.57,-1.04916666666667,"2020-02-24","Indonesia","IDN",0,28.57,-1.04916666666667
"2020-02-25","Indonesia","IDN",28.57,0,28.57,2.6745,"2020-02-25","Indonesia","IDN",28.57,0,28.57,3.6952,"2020-02-25","Indonesia","IDN",0,28.57,-3.124,"2020-02-25","Indonesia","IDN",0,28.57,-3.124
"2020-02-26","Indonesia","IDN",28.57,0,28.57,1.4885,"2020-02-26","Indonesia","IDN",28.57,0,28.57,1.7756,"2020-02-26","Indonesia","IDN",0,28.57,-0.4495,"2020-02-26","Indonesia","IDN",0,28.57,-0.4495
"2020-02-27","Indonesia","IDN",28.57,0,28.57,0.188666666666667,"2020-02-27","Indonesia","IDN",28.57,0,28.57,0.2032,"2020-02-27","Indonesia","IDN",0,28.57,1.039,"2020-02-27","Indonesia","IDN",0,28.57,1.039
"2020-02-28","Indonesia","IDN",28.57,0,28.57,0.570833333333333,"2020-02-28","Indonesia","IDN",28.57,0,28.57,0.8254,"2020-02-28","Indonesia","IDN",0,28.57,1.22766666666667,"2020-02-28","Indonesia","IDN",0,28.57,1.22766666666667
"2020-02-29","Indonesia","IDN",28.57,0,28.57,-1.432,"2020-02-29","Indonesia","IDN",28.57,0,28.57,-1.9024,"2020-02-29","Indonesia","IDN",0,28.57,1.7985,"2020-02-29","Indonesia","IDN",0,28.57,1.7985
"2020-03-01","Indonesia","IDN",28.57,-14.28,28.57,3.73933333333333,"2020-03-01","Indonesia","IDN",28.57,-14.28,28.57,4.7012,"2020-03-01","Indonesia","IDN",-14.28,28.57,0.3665,"2020-03-01","Indonesia","IDN",-14.28,28.57,0.3665
"2020-03-02","Indonesia","IDN",14.29,23.81,14.29,-1.251,"2020-03-02","Indonesia","IDN",14.29,23.81,14.29,-1.6288,"2020-03-02","Indonesia","IDN",23.81,14.29,4.10583333333333,"2020-03-02","Indonesia","IDN",23.81,14.29,4.10583333333333
"2020-03-03","Indonesia","IDN",38.1,0,38.1,-2.27633333333333,"2020-03-03","Indonesia","IDN",38.1,0,38.1,-2.8894,"2020-03-03","Indonesia","IDN",0,38.1,2.85483333333333,"2020-03-03","Indonesia","IDN",0,38.1,2.85483333333333
"2020-03-04","Indonesia","IDN",38.1,0,38.1,2.42316666666667,"2020-03-04","Indonesia","IDN",38.1,0,38.1,3.0336,"2020-03-04","Indonesia","IDN",0,38.1,0.5785,"2020-03-04","Indonesia","IDN",0,38.1,0.5785
"2020-03-05","Indonesia","IDN",38.1,0,38.1,-0.856166666666667,"2020-03-05","Indonesia","IDN",38.1,0,38.1,-1.0474,"2020-03-05","Indonesia","IDN",0,38.1,3.00166666666667,"2020-03-05","Indonesia","IDN",0,38.1,3.00166666666667
"2020-03-06","Indonesia","IDN",38.1,0,38.1,-0.00466666666666671,"2020-03-06","Indonesia","IDN",38.1,0,38.1,0.0585999999999999,"2020-03-06","Indonesia","IDN",0,38.1,2.1455,"2020-03-06","Indonesia","IDN",0,38.1,2.1455
"2020-03-07","Indonesia","IDN",38.1,0,38.1,-1.26233333333333,"2020-03-07","Indonesia","IDN",38.1,0,38.1,-1.6806,"2020-03-07","Indonesia","IDN",0,38.1,2.14083333333333,"2020-03-07","Indonesia","IDN",0,38.1,2.14083333333333
"2020-03-08","Indonesia","IDN",38.1,0,38.1,0.931166666666667,"2020-03-08","Indonesia","IDN",38.1,0,38.1,1.1768,"2020-03-08","Indonesia","IDN",0,38.1,0.8785,"2020-03-08","Indonesia","IDN",0,38.1,0.8785
"2020-03-09","Indonesia","IDN",38.1,0,38.1,1.062,"2020-03-09","Indonesia","IDN",38.1,0,38.1,1.304,"2020-03-09","Indonesia","IDN",0,38.1,1.80966666666667,"2020-03-09","Indonesia","IDN",0,38.1,1.80966666666667
"2020-03-10","Indonesia","IDN",38.1,-4.77,38.1,-0.309833333333333,"2020-03-10","Indonesia","IDN",38.1,-4.77,38.1,-0.3616,"2020-03-10","Indonesia","IDN",-4.77,38.1,2.87166666666667,"2020-03-10","Indonesia","IDN",-4.77,38.1,2.87166666666667
"2020-03-11","Indonesia","IDN",33.33,0,33.33,-0.791666666666667,"2020-03-11","Indonesia","IDN",33.33,0,33.33,-0.9958,"2020-03-11","Indonesia","IDN",0,33.33,2.56183333333333,"2020-03-11","Indonesia","IDN",0,33.33,2.56183333333333
"2020-03-12","Indonesia","IDN",33.33,19.05,33.33,-0.166333333333333,"2020-03-12","Indonesia","IDN",33.33,19.05,33.33,-0.1734,"2020-03-12","Indonesia","IDN",19.05,33.33,1.77016666666667,"2020-03-12","Indonesia","IDN",19.05,33.33,1.77016666666667
"2020-03-13","Indonesia","IDN",52.38,0,52.38,-2.24966666666667,"2020-03-13","Indonesia","IDN",52.38,0,52.38,-2.816,"2020-03-13","Indonesia","IDN",0,52.38,1.60383333333333,"2020-03-13","Indonesia","IDN",0,52.38,1.60383333333333
"2020-03-14","Indonesia","IDN",52.38,14.29,52.38,-2.81516666666667,"2020-03-14","Indonesia","IDN",52.38,14.29,52.38,-3.696,"2020-03-14","Indonesia","IDN",14.29,52.38,-0.645833333333333,"2020-03-14","Indonesia","IDN",14.29,52.38,-0.645833333333333
"2020-03-15","Indonesia","IDN",66.67,14.28,66.67,-1.237,"2020-03-15","Indonesia","IDN",66.67,14.28,66.67,-1.9308,"2020-03-15","Indonesia","IDN",14.28,66.67,-3.461,"2020-03-15","Indonesia","IDN",14.28,66.67,-3.461
"2020-03-16","Indonesia","IDN",80.95,-9.52,80.95,-2.1255,"2020-03-16","Indonesia","IDN",80.95,-9.52,80.95,-2.7618,"2020-03-16","Indonesia","IDN",-9.52,80.95,-4.698,"2020-03-16","Indonesia","IDN",-9.52,80.95,-4.698
"2020-03-17","Indonesia","IDN",71.43,0,71.43,-1.80683333333333,"2020-03-17","Indonesia","IDN",71.43,0,71.43,-2.4784,"2020-03-17","Indonesia","IDN",0,71.43,-6.8235,"2020-03-17","Indonesia","IDN",0,71.43,-6.8235
"2020-03-18","Indonesia","IDN",71.43,-4.76000000000001,71.43,-3.45633333333333,"2020-03-18","Indonesia","IDN",71.43,-4.76000000000001,71.43,-4.3774,"2020-03-18","Indonesia","IDN",-4.76000000000001,71.43,-8.63033333333333,"2020-03-18","Indonesia","IDN",-4.76000000000001,71.43,-8.63033333333333
"2020-03-19","Indonesia","IDN",66.67,0,66.67,-2.36183333333333,"2020-03-19","Indonesia","IDN",66.67,0,66.67,-3.0842,"2020-03-19","Indonesia","IDN",0,66.67,-12.0866666666667,"2020-03-19","Indonesia","IDN",0,66.67,-12.0866666666667
"2020-03-20","Indonesia","IDN",66.67,0,66.67,-0.992166666666667,"2020-03-20","Indonesia","IDN",66.67,0,66.67,-0.904000000000001,"2020-03-20","Indonesia","IDN",0,66.67,-14.4485,"2020-03-20","Indonesia","IDN",0,66.67,-14.4485
"2020-03-21","Indonesia","IDN",66.67,0,66.67,-5.38216666666667,"2020-03-21","Indonesia","IDN",66.67,0,66.67,-6.8066,"2020-03-21","Indonesia","IDN",0,66.67,-15.4406666666667,"2020-03-21","Indonesia","IDN",0,66.67,-15.4406666666667
"2020-03-22","Indonesia","IDN",66.67,14.28,66.67,0.962,"2020-03-22","Indonesia","IDN",66.67,14.28,66.67,0.6486,"2020-03-22","Indonesia","IDN",14.28,66.67,-20.8228333333333,"2020-03-22","Indonesia","IDN",14.28,66.67,-20.8228333333333
"2020-03-23","Indonesia","IDN",80.95,0,80.95,-1.1115,"2020-03-23","Indonesia","IDN",80.95,0,80.95,-1.408,"2020-03-23","Indonesia","IDN",0,80.95,-19.8608333333333,"2020-03-23","Indonesia","IDN",0,80.95,-19.8608333333333
"2020-03-24","Indonesia","IDN",80.95,0,80.95,-8.91083333333333,"2020-03-24","Indonesia","IDN",80.95,0,80.95,-12.285,"2020-03-24","Indonesia","IDN",0,80.95,-20.9723333333333,"2020-03-24","Indonesia","IDN",0,80.95,-20.9723333333333
"2020-03-25","Indonesia","IDN",80.95,0,80.95,5.69366666666667,"2020-03-25","Indonesia","IDN",80.95,0,80.95,8.0964,"2020-03-25","Indonesia","IDN",0,80.95,-29.8831666666667,"2020-03-25","Indonesia","IDN",0,80.95,-29.8831666666667
"2020-03-26","Indonesia","IDN",80.95,0,80.95,-1.265,"2020-03-26","Indonesia","IDN",80.95,0,80.95,-1.7322,"2020-03-26","Indonesia","IDN",0,80.95,-24.1895,"2020-03-26","Indonesia","IDN",0,80.95,-24.1895
"2020-03-27","Indonesia","IDN",80.95,0,80.95,-2.28216666666667,"2020-03-27","Indonesia","IDN",80.95,0,80.95,-2.4712,"2020-03-27","Indonesia","IDN",0,80.95,-25.4545,"2020-03-27","Indonesia","IDN",0,80.95,-25.4545
"2020-03-28","Indonesia","IDN",80.95,0,80.95,-2.503,"2020-03-28","Indonesia","IDN",80.95,0,80.95,-3.0728,"2020-03-28","Indonesia","IDN",0,80.95,-27.7366666666667,"2020-03-28","Indonesia","IDN",0,80.95,-27.7366666666667
"2020-03-29","Indonesia","IDN",80.95,0,80.95,4.1225,"2020-03-29","Indonesia","IDN",80.95,0,80.95,4.7674,"2020-03-29","Indonesia","IDN",0,80.95,-30.2396666666667,"2020-03-29","Indonesia","IDN",0,80.95,-30.2396666666667
"2020-03-30","Indonesia","IDN",80.95,0,80.95,0.867166666666667,"2020-03-30","Indonesia","IDN",80.95,0,80.95,1.1588,"2020-03-30","Indonesia","IDN",0,80.95,-26.1171666666667,"2020-03-30","Indonesia","IDN",0,80.95,-26.1171666666667
"2020-03-31","Indonesia","IDN",80.95,0,80.95,2.09133333333333,"2020-03-31","Indonesia","IDN",80.95,0,80.95,2.616,"2020-03-31","Indonesia","IDN",0,80.95,-25.25,"2020-03-31","Indonesia","IDN",0,80.95,-25.25
"2020-04-01","Indonesia","IDN",80.95,0,80.95,-0.998666666666666,"2020-04-01","Indonesia","IDN",80.95,0,80.95,-1.3762,"2020-04-01","Indonesia","IDN",0,80.95,-23.1586666666667,"2020-04-01","Indonesia","IDN",0,80.95,-23.1586666666667
"2020-04-02","Indonesia","IDN",80.95,0,80.95,-2.10816666666667,"2020-04-02","Indonesia","IDN",80.95,0,80.95,-2.7008,"2020-04-02","Indonesia","IDN",0,80.95,-24.1573333333333,"2020-04-02","Indonesia","IDN",0,80.95,-24.1573333333333
"2020-04-03","Indonesia","IDN",80.95,0,80.95,-2.126,"2020-04-03","Indonesia","IDN",80.95,0,80.95,-2.183,"2020-04-03","Indonesia","IDN",0,80.95,-26.2655,"2020-04-03","Indonesia","IDN",0,80.95,-26.2655
"2020-04-04","Indonesia","IDN",80.95,0,80.95,-1.03833333333333,"2020-04-04","Indonesia","IDN",80.95,0,80.95,-1.1772,"2020-04-04","Indonesia","IDN",0,80.95,-28.3915,"2020-04-04","Indonesia","IDN",0,80.95,-28.3915
"2020-02-23","India","IND",28.57,0,28.57,1.01183333333333,"2020-02-23","India","IND",28.57,0,28.57,1.3702,"2020-02-23","India","IND",0,28.57,0.0243333333333334,"2020-02-23","India","IND",0,28.57,0.0243333333333334
"2020-02-24","India","IND",28.57,0,28.57,-0.620833333333333,"2020-02-24","India","IND",28.57,0,28.57,-0.7328,"2020-02-24","India","IND",0,28.57,1.03616666666667,"2020-02-24","India","IND",0,28.57,1.03616666666667
"2020-02-25","India","IND",28.57,0,28.57,0.727,"2020-02-25","India","IND",28.57,0,28.57,1.0346,"2020-02-25","India","IND",0,28.57,0.415333333333333,"2020-02-25","India","IND",0,28.57,0.415333333333333
"2020-02-26","India","IND",28.57,0,28.57,-0.0846666666666667,"2020-02-26","India","IND",28.57,0,28.57,-0.1972,"2020-02-26","India","IND",0,28.57,1.14233333333333,"2020-02-26","India","IND",0,28.57,1.14233333333333
"2020-02-27","India","IND",28.57,0,28.57,0.7955,"2020-02-27","India","IND",28.57,0,28.57,0.9058,"2020-02-27","India","IND",0,28.57,1.05766666666667,"2020-02-27","India","IND",0,28.57,1.05766666666667
"2020-02-28","India","IND",28.57,0,28.57,-1.03516666666667,"2020-02-28","India","IND",28.57,0,28.57,-1.2984,"2020-02-28","India","IND",0,28.57,1.85316666666667,"2020-02-28","India","IND",0,28.57,1.85316666666667
"2020-02-29","India","IND",28.57,0,28.57,0.7935,"2020-02-29","India","IND",28.57,0,28.57,0.8658,"2020-02-29","India","IND",0,28.57,0.818,"2020-02-29","India","IND",0,28.57,0.818
"2020-03-01","India","IND",28.57,0,28.57,0.0445,"2020-03-01","India","IND",28.57,0,28.57,0.1714,"2020-03-01","India","IND",0,28.57,1.6115,"2020-03-01","India","IND",0,28.57,1.6115
"2020-03-02","India","IND",28.57,9.53,28.57,-0.329166666666667,"2020-03-02","India","IND",28.57,9.53,28.57,-0.379,"2020-03-02","India","IND",9.53,28.57,1.656,"2020-03-02","India","IND",9.53,28.57,1.656
"2020-03-03","India","IND",38.1,0,38.1,1.393,"2020-03-03","India","IND",38.1,0,38.1,1.6878,"2020-03-03","India","IND",0,38.1,1.32683333333333,"2020-03-03","India","IND",0,38.1,1.32683333333333
"2020-03-04","India","IND",38.1,9.52,38.1,-0.7225,"2020-03-04","India","IND",38.1,9.52,38.1,-0.9392,"2020-03-04","India","IND",9.52,38.1,2.71983333333333,"2020-03-04","India","IND",9.52,38.1,2.71983333333333
"2020-03-05","India","IND",47.62,0,47.62,-0.5165,"2020-03-05","India","IND",47.62,0,47.62,-0.749,"2020-03-05","India","IND",0,47.62,1.99733333333333,"2020-03-05","India","IND",0,47.62,1.99733333333333
"2020-03-06","India","IND",47.62,0,47.62,1.80733333333333,"2020-03-06","India","IND",47.62,0,47.62,2.348,"2020-03-06","India","IND",0,47.62,1.48083333333333,"2020-03-06","India","IND",0,47.62,1.48083333333333
"2020-03-07","India","IND",47.62,0,47.62,0.386166666666667,"2020-03-07","India","IND",47.62,0,47.62,0.4458,"2020-03-07","India","IND",0,47.62,3.28816666666667,"2020-03-07","India","IND",0,47.62,3.28816666666667
"2020-03-08","India","IND",47.62,0,47.62,-4.7345,"2020-03-08","India","IND",47.62,0,47.62,-6.341,"2020-03-08","India","IND",0,47.62,3.67433333333333,"2020-03-08","India","IND",0,47.62,3.67433333333333
"2020-03-09","India","IND",47.62,0,47.62,-15.6676666666667,"2020-03-09","India","IND",47.62,0,47.62,-20.3474,"2020-03-09","India","IND",0,47.62,-1.06016666666667,"2020-03-09","India","IND",0,47.62,-1.06016666666667
"2020-03-10","India","IND",47.62,0,47.62,14.4585,"2020-03-10","India","IND",47.62,0,47.62,19.4506,"2020-03-10","India","IND",0,47.62,-16.7278333333333,"2020-03-10","India","IND",0,47.62,-16.7278333333333
"2020-03-11","India","IND",47.62,0,47.62,2.00716666666667,"2020-03-11","India","IND",47.62,0,47.62,2.533,"2020-03-11","India","IND",0,47.62,-2.26933333333333,"2020-03-11","India","IND",0,47.62,-2.26933333333333
"2020-03-12","India","IND",47.62,0,47.62,-0.434666666666667,"2020-03-12","India","IND",47.62,0,47.62,-0.722,"2020-03-12","India","IND",0,47.62,-0.262166666666667,"2020-03-12","India","IND",0,47.62,-0.262166666666667
"2020-03-13","India","IND",47.62,0,47.62,-4.03066666666667,"2020-03-13","India","IND",47.62,0,47.62,-5.3434,"2020-03-13","India","IND",0,47.62,-0.696833333333333,"2020-03-13","India","IND",0,47.62,-0.696833333333333
"2020-03-14","India","IND",47.62,0,47.62,1.256,"2020-03-14","India","IND",47.62,0,47.62,1.7152,"2020-03-14","India","IND",0,47.62,-4.7275,"2020-03-14","India","IND",0,47.62,-4.7275
"2020-03-15","India","IND",47.62,14.28,47.62,1.0425,"2020-03-15","India","IND",47.62,14.28,47.62,1.2282,"2020-03-15","India","IND",14.28,47.62,-3.4715,"2020-03-15","India","IND",14.28,47.62,-3.4715
"2020-03-16","India","IND",61.9,0,61.9,-1.92733333333333,"2020-03-16","India","IND",61.9,0,61.9,-2.3984,"2020-03-16","India","IND",0,61.9,-2.429,"2020-03-16","India","IND",0,61.9,-2.429
"2020-03-17","India","IND",61.9,4.77,61.9,-0.6495,"2020-03-17","India","IND",61.9,4.77,61.9,-0.9226,"2020-03-17","India","IND",4.77,61.9,-4.35633333333333,"2020-03-17","India","IND",4.77,61.9,-4.35633333333333
"2020-03-18","India","IND",66.67,9.52,66.67,-1.959,"2020-03-18","India","IND",66.67,9.52,66.67,-2.562,"2020-03-18","India","IND",9.52,66.67,-5.00583333333333,"2020-03-18","India","IND",9.52,66.67,-5.00583333333333
"2020-03-19","India","IND",76.19,9.52,76.19,-3.0625,"2020-03-19","India","IND",76.19,9.52,76.19,-4.089,"2020-03-19","India","IND",9.52,76.19,-6.96483333333333,"2020-03-19","India","IND",9.52,76.19,-6.96483333333333
"2020-03-20","India","IND",85.71,0,85.71,-5.837,"2020-03-20","India","IND",85.71,0,85.71,-7.2618,"2020-03-20","India","IND",0,85.71,-10.0273333333333,"2020-03-20","India","IND",0,85.71,-10.0273333333333
"2020-03-21","India","IND",85.71,4.77000000000001,85.71,-35.711,"2020-03-21","India","IND",85.71,4.77000000000001,85.71,-45.4732,"2020-03-21","India","IND",4.77000000000001,85.71,-15.8643333333333,"2020-03-21","India","IND",4.77000000000001,85.71,-15.8643333333333
"2020-03-22","India","IND",90.48,0,90.48,18.416,"2020-03-22","India","IND",90.48,0,90.48,22.3924,"2020-03-22","India","IND",0,90.48,-51.5753333333333,"2020-03-22","India","IND",0,90.48,-51.5753333333333
"2020-03-23","India","IND",90.48,0,90.48,-10.702,"2020-03-23","India","IND",90.48,0,90.48,-13.9002,"2020-03-23","India","IND",0,90.48,-33.1593333333333,"2020-03-23","India","IND",0,90.48,-33.1593333333333
"2020-03-24","India","IND",90.48,9.52,90.48,-7.57583333333333,"2020-03-24","India","IND",90.48,9.52,90.48,-10.1056,"2020-03-24","India","IND",9.52,90.48,-43.8613333333333,"2020-03-24","India","IND",9.52,90.48,-43.8613333333333
"2020-03-25","India","IND",100,0,100,0.664500000000001,"2020-03-25","India","IND",100,0,100,0.854600000000001,"2020-03-25","India","IND",0,100,-51.4371666666667,"2020-03-25","India","IND",0,100,-51.4371666666667
"2020-03-26","India","IND",100,0,100,0.0418333333333335,"2020-03-26","India","IND",100,0,100,-0.1306,"2020-03-26","India","IND",0,100,-50.7726666666667,"2020-03-26","India","IND",0,100,-50.7726666666667
"2020-03-27","India","IND",100,0,100,-0.512666666666668,"2020-03-27","India","IND",100,0,100,-0.258000000000001,"2020-03-27","India","IND",0,100,-50.7308333333333,"2020-03-27","India","IND",0,100,-50.7308333333333
"2020-03-28","India","IND",100,0,100,2.10183333333333,"2020-03-28","India","IND",100,0,100,3.9434,"2020-03-28","India","IND",0,100,-51.2435,"2020-03-28","India","IND",0,100,-51.2435
"2020-03-29","India","IND",100,0,100,-1.216,"2020-03-29","India","IND",100,0,100,-3.0848,"2020-03-29","India","IND",0,100,-49.1416666666667,"2020-03-29","India","IND",0,100,-49.1416666666667
"2020-03-30","India","IND",100,0,100,0.203666666666669,"2020-03-30","India","IND",100,0,100,0.525200000000002,"2020-03-30","India","IND",0,100,-50.3576666666667,"2020-03-30","India","IND",0,100,-50.3576666666667
"2020-03-31","India","IND",100,0,100,-0.531500000000003,"2020-03-31","India","IND",100,0,100,-0.762400000000004,"2020-03-31","India","IND",0,100,-50.154,"2020-03-31","India","IND",0,100,-50.154
"2020-04-01","India","IND",100,0,100,-0.188833333333328,"2020-04-01","India","IND",100,0,100,-0.401199999999994,"2020-04-01","India","IND",0,100,-50.6855,"2020-04-01","India","IND",0,100,-50.6855
"2020-04-02","India","IND",100,0,100,1.22583333333333,"2020-04-02","India","IND",100,0,100,1.54899999999999,"2020-04-02","India","IND",0,100,-50.8743333333333,"2020-04-02","India","IND",0,100,-50.8743333333333
"2020-04-03","India","IND",100,0,100,-0.358166666666665,"2020-04-03","India","IND",100,0,100,-0.0319999999999979,"2020-04-03","India","IND",0,100,-49.6485,"2020-04-03","India","IND",0,100,-49.6485
"2020-04-04","India","IND",100,0,100,1.588,"2020-04-04","India","IND",100,0,100,3.2536,"2020-04-04","India","IND",0,100,-50.0066666666667,"2020-04-04","India","IND",0,100,-50.0066666666667
"2020-02-23","Italy","ITA",66.67,0,66.67,-4.015,"2020-02-23","Italy","ITA",66.67,0,66.67,-5.6388,"2020-02-23","Italy","ITA",0,66.67,6.7465,"2020-02-23","Italy","ITA",0,66.67,6.7465
"2020-02-24","Italy","ITA",66.67,0,66.67,-4.30566666666667,"2020-02-24","Italy","ITA",66.67,0,66.67,-5.405,"2020-02-24","Italy","ITA",0,66.67,2.7315,"2020-02-24","Italy","ITA",0,66.67,2.7315
"2020-02-25","Italy","ITA",66.67,0,66.67,-7.3535,"2020-02-25","Italy","ITA",66.67,0,66.67,-8.9144,"2020-02-25","Italy","ITA",0,66.67,-1.57416666666667,"2020-02-25","Italy","ITA",0,66.67,-1.57416666666667
"2020-02-26","Italy","ITA",66.67,0,66.67,2.00916666666667,"2020-02-26","Italy","ITA",66.67,0,66.67,2.4108,"2020-02-26","Italy","ITA",0,66.67,-8.92766666666667,"2020-02-26","Italy","ITA",0,66.67,-8.92766666666667
"2020-02-27","Italy","ITA",66.67,0,66.67,2.57066666666667,"2020-02-27","Italy","ITA",66.67,0,66.67,3.1986,"2020-02-27","Italy","ITA",0,66.67,-6.9185,"2020-02-27","Italy","ITA",0,66.67,-6.9185
"2020-02-28","Italy","ITA",66.67,0,66.67,-0.808166666666666,"2020-02-28","Italy","ITA",66.67,0,66.67,-0.621199999999999,"2020-02-28","Italy","ITA",0,66.67,-4.34783333333333,"2020-02-28","Italy","ITA",0,66.67,-4.34783333333333
